FILE INFORMATION:

   Simulation name: OSP-FM
   Simulation type: Realistic
   Domain:  
   dt: 1
   days: 740
   depth: 500
   strt_mon: 1
   strt_day: 1
   dt_save: 1
   lat: 50
   diagnostics: 1
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   wind_beta: 0.5
   param: l13
   sname: OSP-FM (full mixing)

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ],dZ [ ],arsat_deep [ ]
63.000,5.270,5.159,32.719,33.197,1026.738,9.717,0.000,998.700,-1.883,-2.058,100.000,99.084,100.985,101.166,314.596,15.405,568.993,299.723,15.604,578.946,0.062,0.007,0.024,-0.137,-0.001,0.080,0.000,-0.004,0.000,0.000,0.000,0.000,0.000,-0.138,0.027,-0.003,0.031,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.500,0.000,NaN,NaN,10.116,1.000
64.000,5.264,5.158,32.720,33.185,1026.730,10.289,0.000,997.960,-1.830,-2.017,100.000,99.267,101.118,101.310,314.104,15.381,568.088,301.648,15.605,579.012,0.064,0.017,0.047,-0.119,-0.001,0.086,0.000,-0.005,0.001,0.000,0.000,0.000,0.000,-0.194,0.064,0.001,0.033,0.000,0.000,0.007,0.007,0.010,0.000,0.000,0.500,0.000,NaN,NaN,10.116,1.000
65.000,5.264,5.155,32.720,33.176,1026.723,9.836,0.000,997.580,-1.768,-1.964,100.000,99.365,101.153,101.356,313.915,15.372,567.740,303.625,15.607,579.084,0.059,0.021,0.055,-0.102,-0.001,0.091,0.000,-0.006,0.001,0.000,0.001,0.000,0.000,-0.212,0.080,0.002,0.035,0.000,0.000,0.008,0.008,0.012,0.000,0.000,0.500,0.000,NaN,NaN,10.116,1.000
66.000,5.266,5.152,32.719,33.169,1026.717,8.427,0.000,994.840,-1.704,-1.909,100.000,99.441,101.165,101.376,313.795,15.366,567.522,305.564,15.609,579.152,0.050,0.018,0.046,-0.084,-0.001,0.097,0.000,-0.006,0.001,0.000,0.001,0.000,0.000,-0.206,0.067,-0.001,0.037,0.000,0.000,0.008,0.007,0.011,0.000,0.000,0.500,0.000,NaN,NaN,10.116,1.000
67.000,5.272,5.148,32.719,33.165,1026.714,7.687,0.000,994.680,-1.646,-1.858,100.000,99.745,101.415,101.633,312.921,15.323,565.944,307.365,15.611,579.221,0.019,0.010,0.022,-0.066,-0.001,0.103,0.000,-0.006,0.000,-0.000,0.001,0.000,0.000,-0.209,0.037,-0.013,0.039,0.000,0.000,0.005,0.005,0.008,0.000,0.000,0.500,0.000,NaN,NaN,10.116,1.000
68.000,5.276,5.145,32.719,33.162,1026.712,6.207,0.000,994.360,-1.589,-1.806,100.000,99.803,101.415,101.639,312.826,15.318,565.779,309.202,15.613,579.278,0.014,0.007,0.015,-0.049,-0.000,0.109,0.000,-0.005,0.000,-0.000,0.001,0.000,0.000,-0.192,0.026,-0.012,0.042,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.500,0.000,NaN,NaN,10.116,1.000
69.000,5.272,5.141,32.720,33.160,1026.712,5.801,0.000,992.700,-1.536,-1.757,100.000,99.875,101.434,101.661,312.695,15.312,565.547,310.234,15.614,579.325,0.007,0.003,0.006,-0.031,-0.000,0.116,0.000,-0.004,0.000,-0.000,0.001,0.000,0.000,-0.156,0.011,-0.009,0.044,0.000,0.000,0.003,0.002,0.004,0.000,0.000,0.500,0.000,NaN,NaN,10.116,1.000
70.000,5.262,5.137,32.721,33.161,1026.712,6.661,0.000,991.400,-1.482,-1.708,100.000,100.064,101.570,101.803,312.202,15.288,564.650,310.466,15.616,579.370,-0.003,0.002,0.004,-0.022,-0.000,0.122,0.000,-0.004,0.000,-0.000,0.001,0.000,0.000,-0.158,0.009,-0.009,0.046,0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.499,0.000,NaN,NaN,10.116,1.000
71.000,5.254,5.133,32.723,33.162,1026.714,7.878,0.000,992.040,-1.421,-1.654,100.000,100.204,101.649,101.890,311.865,15.271,564.030,310.705,15.617,579.420,-0.011,0.004,0.006,-0.021,-0.000,0.129,0.000,-0.005,0.000,-0.000,0.001,0.000,0.000,-0.191,0.015,-0.013,0.048,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.499,0.000,NaN,NaN,10.116,1.000
72.000,5.244,5.129,32.725,33.166,1026.717,7.807,0.000,993.200,-1.353,-1.593,100.000,100.160,101.534,101.782,312.121,15.284,564.482,310.770,15.618,579.458,-0.010,0.008,0.012,-0.019,-0.000,0.136,0.000,-0.006,0.000,-0.000,0.001,0.000,0.000,-0.213,0.029,-0.015,0.051,0.000,0.000,0.005,0.004,0.006,0.000,0.000,0.498,0.000,NaN,NaN,10.116,1.000
73.000,5.238,5.124,32.727,33.171,1026.722,8.141,0.000,997.820,-1.285,-1.532,100.000,100.063,101.366,101.620,312.556,15.305,565.258,310.824,15.620,579.501,-0.003,0.007,0.013,-0.020,-0.000,0.143,0.000,-0.005,0.000,-0.000,0.001,0.000,0.000,-0.192,0.028,-0.012,0.053,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.498,0.000,NaN,NaN,10.116,1.000
74.000,5.246,5.119,32.729,33.178,1026.728,8.356,0.000,1003.720,-1.217,-1.468,100.000,99.644,100.872,101.129,314.050,15.378,567.952,310.887,15.621,579.539,0.028,0.009,0.021,-0.021,-0.000,0.149,0.000,-0.004,0.000,0.000,0.001,0.000,0.000,-0.140,0.032,-0.001,0.055,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.497,0.000,NaN,NaN,10.116,1.000
75.000,5.270,5.114,32.731,33.186,1026.736,6.828,0.000,1009.620,-1.150,-1.399,100.000,99.153,100.307,100.560,315.842,15.466,571.201,310.957,15.622,579.570,0.067,0.010,0.031,-0.022,-0.000,0.156,0.000,-0.001,0.000,0.001,0.001,0.000,0.000,-0.070,0.036,0.015,0.057,0.001,0.000,0.005,0.005,0.007,0.000,0.000,0.496,0.000,NaN,NaN,10.362,1.000
76.000,5.290,5.109,32.733,33.195,1026.745,6.422,0.000,1011.800,-1.091,-1.334,100.000,98.707,99.795,100.041,317.513,15.548,574.250,311.022,15.623,579.595,0.083,0.004,0.020,-0.024,-0.000,0.163,0.000,0.001,0.000,0.001,0.001,0.000,0.000,-0.003,0.016,0.013,0.055,0.001,0.000,0.003,0.003,0.005,0.000,0.000,0.495,0.000,NaN,NaN,10.608,1.000
77.000,5.306,5.105,32.734,33.204,1026.753,7.234,0.000,1013.240,-1.033,-1.269,100.000,98.618,99.647,99.886,318.045,15.574,575.235,311.065,15.625,579.630,0.083,0.003,0.017,-0.025,-0.000,0.170,0.000,0.001,0.000,0.001,0.001,0.000,0.000,0.012,0.013,0.012,0.054,0.001,0.000,0.003,0.003,0.004,0.000,0.000,0.493,0.000,NaN,NaN,10.608,1.000
78.000,5.322,5.100,32.733,33.212,1026.760,6.565,0.000,1010.380,-0.972,-1.202,100.000,98.600,99.568,99.800,318.374,15.590,575.848,311.128,15.626,579.654,0.096,0.005,0.025,-0.027,-0.000,0.177,0.000,0.002,0.000,0.001,0.001,0.000,0.000,0.024,0.021,0.020,0.053,0.001,0.000,0.004,0.003,0.005,0.000,0.000,0.492,0.000,NaN,NaN,10.608,1.000
79.000,5.322,5.097,32.733,33.220,1026.766,6.016,0.000,1008.300,-0.913,-1.138,100.000,98.989,99.901,100.128,317.356,15.540,574.025,311.290,15.627,579.674,0.063,0.004,0.015,-0.030,-0.000,0.184,0.000,0.000,0.000,0.000,0.001,0.000,0.000,-0.012,0.014,0.010,0.053,0.001,0.000,0.003,0.003,0.004,0.000,0.000,0.490,0.000,NaN,NaN,10.608,1.000
80.000,5.308,5.094,32.731,33.227,1026.773,7.043,0.000,1003.240,-0.854,-1.079,100.000,99.258,100.113,100.341,316.705,15.508,572.847,311.466,15.628,579.693,0.043,0.003,0.010,-0.030,-0.000,0.190,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,-0.031,0.010,0.005,0.052,0.001,0.000,0.002,0.002,0.003,0.000,0.000,0.488,0.000,NaN,NaN,10.813,1.000
81.000,5.294,5.091,32.730,33.233,1026.779,6.685,0.000,1000.380,-0.791,-1.019,100.000,99.786,100.581,100.812,315.223,15.436,570.151,311.720,15.629,579.708,0.016,0.005,0.011,-0.030,-0.000,0.197,0.000,-0.002,0.000,0.000,0.001,0.000,0.000,-0.087,0.018,0.002,0.051,0.001,0.000,0.003,0.003,0.005,0.000,0.000,0.486,0.000,NaN,NaN,11.059,1.000
82.000,5.292,5.089,32.729,33.238,1026.784,6.231,0.000,998.520,-0.727,-0.959,100.000,100.092,100.825,101.061,314.431,15.397,568.704,311.988,15.629,579.715,-0.003,0.004,0.007,-0.029,-0.000,0.203,0.000,-0.003,0.000,0.000,0.001,0.000,0.000,-0.108,0.015,-0.002,0.051,0.001,0.000,0.003,0.003,0.004,0.000,0.000,0.484,0.000,NaN,NaN,11.084,1.000
83.000,5.290,5.087,32.728,33.243,1026.788,6.661,0.000,997.320,-0.662,-0.897,100.000,100.326,100.995,101.234,313.863,15.369,567.675,312.229,15.630,579.728,-0.016,0.003,0.004,-0.028,-0.000,0.209,0.000,-0.003,0.000,-0.000,0.001,0.000,0.000,-0.117,0.012,-0.004,0.051,0.001,0.000,0.003,0.002,0.004,0.000,0.000,0.481,0.000,NaN,NaN,11.108,1.000
84.000,5.298,5.086,32.726,33.247,1026.791,7.496,0.000,994.840,-0.596,-0.834,100.000,100.494,101.096,101.338,313.502,15.351,567.019,312.470,15.631,579.747,-0.027,0.004,0.004,-0.027,-0.000,0.216,0.000,-0.004,0.000,-0.000,0.001,0.000,0.000,-0.135,0.015,-0.006,0.052,0.001,0.000,0.003,0.003,0.004,0.000,0.000,0.478,0.000,NaN,NaN,11.108,1.000
85.000,5.304,5.085,32.724,33.250,1026.791,8.284,0.000,996.000,-0.526,-0.766,99.419,100.809,101.341,101.587,312.668,15.311,565.520,312.653,15.632,579.766,-0.052,0.006,0.003,-0.027,-0.000,0.223,0.000,-0.005,0.000,-0.000,0.001,0.000,0.000,-0.181,0.024,-0.011,0.053,0.001,0.000,0.004,0.004,0.006,0.000,0.000,0.475,0.000,NaN,NaN,11.233,1.000
86.000,5.320,5.084,32.722,33.251,1026.785,9.502,0.000,998.960,-0.453,-0.697,97.768,100.755,101.214,101.462,312.992,15.327,566.114,312.824,15.633,579.785,-0.053,0.009,0.006,-0.026,-0.000,0.233,0.000,-0.005,0.000,-0.000,0.001,0.000,0.000,-0.185,0.035,-0.008,0.054,0.001,0.000,0.005,0.005,0.007,0.000,0.000,0.471,0.000,NaN,NaN,11.323,1.000
87.000,5.330,5.084,32.721,33.251,1026.777,10.313,0.000,1003.020,-0.378,-0.623,95.854,100.556,100.937,101.186,313.806,15.366,567.605,312.960,15.634,579.805,-0.044,0.016,0.018,-0.026,-0.000,0.243,0.000,-0.005,0.001,0.000,0.001,0.000,0.000,-0.175,0.060,0.004,0.056,0.001,0.000,0.007,0.007,0.010,0.000,0.000,0.468,0.000,NaN,NaN,11.463,1.001
88.000,5.340,5.084,32.720,33.249,1026.767,10.624,0.000,1007.580,-0.302,-0.547,93.902,100.253,100.556,100.804,315.010,15.425,569.795,313.059,15.635,579.824,-0.018,0.023,0.035,-0.027,-0.000,0.254,0.000,-0.003,0.001,0.001,0.001,0.000,0.000,-0.130,0.084,0.029,0.057,0.001,0.000,0.008,0.008,0.012,0.000,0.000,0.464,0.000,NaN,NaN,11.708,1.001
89.000,5.346,5.085,32.720,33.245,1026.757,11.698,0.000,1008.400,-0.228,-0.470,91.986,99.922,100.151,100.395,316.370,15.492,572.266,313.118,15.637,579.841,0.017,0.026,0.052,-0.029,-0.001,0.265,0.000,-0.001,0.001,0.002,0.001,0.000,0.000,-0.064,0.096,0.057,0.057,0.001,0.000,0.009,0.008,0.013,0.000,0.000,0.460,0.000,NaN,NaN,11.954,1.001
90.000,5.354,5.086,32.722,33.241,1026.748,12.343,0.000,1008.600,-0.153,-0.395,90.496,99.973,100.126,100.369,316.582,15.502,572.656,313.149,15.638,579.857,0.016,0.041,0.080,-0.031,-0.001,0.275,0.000,-0.001,0.002,0.004,0.001,0.000,0.000,-0.065,0.154,0.098,0.055,0.001,0.000,0.011,0.011,0.016,0.000,0.000,0.455,0.000,NaN,NaN,12.200,1.001
91.000,5.352,5.088,32.724,33.237,1026.743,13.011,0.000,1009.700,-0.078,-0.322,90.122,100.098,100.177,100.421,316.582,15.502,572.665,313.164,15.639,579.871,0.002,0.055,0.099,-0.035,-0.001,0.282,0.000,-0.001,0.002,0.005,0.001,0.000,0.000,-0.080,0.206,0.129,0.053,0.001,0.000,0.013,0.012,0.019,0.000,0.000,0.451,0.000,NaN,NaN,12.446,1.001
92.000,5.346,5.090,32.728,33.231,1026.739,13.632,0.000,1010.180,-0.008,-0.256,90.122,100.127,100.135,100.383,316.937,15.520,573.304,313.174,15.640,579.889,0.001,0.072,0.129,-0.038,-0.001,0.288,0.000,-0.001,0.003,0.007,0.001,0.000,0.000,-0.072,0.270,0.178,0.049,0.001,0.000,0.015,0.014,0.022,0.000,0.000,0.446,0.000,NaN,NaN,12.692,1.001
93.000,5.340,5.093,32.732,33.224,1026.735,13.799,0.000,1012.780,0.059,-0.197,90.122,100.220,100.161,100.418,317.125,15.529,573.637,313.195,15.641,579.899,-0.011,0.092,0.157,-0.041,-0.001,0.293,0.000,-0.001,0.004,0.009,0.001,0.000,0.000,-0.081,0.342,0.226,0.044,0.001,0.000,0.017,0.016,0.024,0.000,0.000,0.441,0.000,NaN,NaN,12.938,1.001
94.000,5.336,5.097,32.736,33.215,1026.729,13.250,0.000,1016.680,0.120,-0.142,90.122,100.118,99.998,100.260,317.977,15.571,575.170,313.261,15.641,579.900,0.006,0.098,0.177,-0.045,-0.001,0.299,0.000,0.001,0.004,0.010,0.001,0.000,0.000,-0.038,0.364,0.266,0.038,0.001,0.000,0.017,0.016,0.025,0.000,0.000,0.436,0.000,NaN,NaN,13.184,1.001
95.000,5.338,5.102,32.740,33.205,1026.720,12.390,0.000,1019.020,0.177,-0.082,89.878,99.892,99.715,99.975,319.223,15.632,577.418,313.329,15.642,579.900,0.038,0.079,0.161,-0.048,-0.001,0.304,0.000,0.003,0.004,0.010,0.001,0.000,0.000,0.031,0.296,0.249,0.031,0.000,0.000,0.016,0.015,0.023,0.000,0.000,0.430,0.000,99.729,99.817,13.430,1.001
96.000,5.344,5.108,32.742,33.193,1026.710,11.722,0.000,1018.180,0.236,-0.018,89.634,99.817,99.583,99.835,319.935,15.667,578.707,313.397,15.642,579.896,0.042,0.057,0.120,-0.052,-0.001,0.310,0.000,0.004,0.003,0.007,0.001,0.000,0.000,0.055,0.211,0.191,0.025,0.000,0.000,0.013,0.012,0.019,0.000,0.000,0.425,0.000,99.598,99.682,13.676,1.001
97.000,5.348,5.115,32.744,33.180,1026.699,11.316,0.000,1015.680,0.296,0.049,89.390,100.037,99.742,99.989,319.620,15.651,578.144,313.413,15.642,579.875,0.010,0.043,0.081,-0.054,-0.001,0.316,0.000,0.002,0.002,0.005,0.000,0.000,0.000,0.014,0.160,0.133,0.020,0.000,0.000,0.011,0.011,0.016,0.000,0.000,0.419,0.000,99.757,99.838,13.922,1.001
98.000,5.356,5.123,32.746,33.166,1026.685,11.579,0.000,1011.680,0.359,0.114,88.902,100.393,100.034,100.278,318.802,15.611,576.667,313.435,15.642,579.857,-0.034,0.036,0.053,-0.057,-0.001,0.323,0.000,0.000,0.002,0.004,0.000,0.000,0.000,-0.047,0.134,0.091,0.016,0.000,0.000,0.010,0.010,0.015,0.000,0.000,0.414,0.000,100.049,100.127,14.146,1.001
99.000,5.360,5.131,32.748,33.152,1026.671,11.221,0.000,1009.360,0.422,0.175,88.171,100.887,100.463,100.710,317.482,15.547,574.289,313.528,15.642,579.837,-0.097,0.041,0.037,-0.059,-0.001,0.330,0.000,-0.003,0.002,0.003,0.000,0.000,0.000,-0.139,0.152,0.070,0.014,0.000,0.000,0.011,0.010,0.016,0.000,0.000,0.408,0.000,100.479,100.553,14.392,1.002
100.000,5.362,5.139,32.750,33.137,1026.656,9.669,0.000,1008.600,0.487,0.236,87.439,101.191,100.701,100.952,316.719,15.509,572.913,313.623,15.643,579.817,-0.130,0.035,0.018,-0.059,-0.001,0.338,0.000,-0.004,0.002,0.002,0.000,0.000,0.000,-0.185,0.131,0.041,0.013,0.000,0.000,0.010,0.010,0.015,0.000,0.000,0.402,0.000,100.718,100.788,14.605,1.002
101.000,5.370,5.147,32.753,33.123,1026.643,8.069,0.000,1009.220,0.556,0.304,86.951,101.328,100.768,101.021,316.461,15.497,572.447,313.716,15.643,579.794,-0.126,0.019,0.002,-0.059,-0.001,0.344,0.000,-0.004,0.001,0.001,0.000,0.000,0.000,-0.173,0.072,0.013,0.012,0.000,0.000,0.007,0.007,0.010,0.000,0.000,0.396,0.000,100.788,100.856,14.851,1.002
102.000,5.388,5.156,32.755,33.109,1026.630,6.685,0.000,1011.660,0.629,0.377,86.463,101.345,100.712,100.964,316.590,15.503,572.690,313.940,15.643,579.772,-0.107,0.010,-0.003,-0.059,-0.001,0.351,0.000,-0.003,0.000,0.000,0.000,0.000,0.000,-0.137,0.036,0.003,0.013,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.389,0.000,100.736,100.800,15.097,1.002
103.000,5.414,5.164,32.756,33.096,1026.617,5.157,0.000,1015.420,0.705,0.458,85.976,101.213,100.505,100.752,317.215,15.534,573.840,314.118,15.642,579.740,-0.080,0.005,-0.002,-0.058,-0.001,0.357,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,-0.089,0.017,0.002,0.013,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.383,0.000,100.532,100.594,15.343,1.002
104.000,5.450,5.174,32.758,33.082,1026.604,4.297,0.000,1020.400,0.785,0.545,85.488,100.980,100.194,100.433,318.194,15.582,575.641,314.161,15.641,579.658,-0.049,0.002,-0.001,-0.057,-0.001,0.364,0.000,-0.001,0.000,0.000,0.000,0.000,0.000,-0.040,0.006,0.002,0.013,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.377,0.000,100.224,100.284,15.572,1.002
105.000,5.498,5.185,32.759,33.067,1026.590,4.417,0.000,1023.600,0.867,0.637,85.000,100.662,99.796,100.025,319.480,15.645,578.008,314.170,15.639,579.565,-0.026,0.001,-0.000,-0.058,-0.001,0.370,0.000,0.001,0.000,0.000,0.000,0.000,0.000,-0.001,0.003,0.003,0.012,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.371,0.000,99.829,99.887,15.818,1.002
106.000,5.552,5.196,32.760,33.053,1026.575,4.584,0.000,1024.280,0.950,0.731,84.268,100.553,99.607,99.823,320.114,15.676,579.209,314.160,15.637,579.467,-0.022,0.001,0.000,-0.059,-0.001,0.377,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.004,0.004,0.011,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.364,0.000,99.641,99.697,16.064,1.002
107.000,5.636,5.207,32.760,33.039,1026.559,5.252,0.000,1022.840,1.033,0.827,83.293,100.705,99.676,99.880,319.915,15.666,578.912,314.113,15.634,579.363,-0.030,0.001,0.000,-0.061,-0.001,0.386,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.011,0.004,0.004,0.010,0.000,0.000,0.001,0.001,0.002,0.000,0.000,0.358,0.000,99.716,99.769,16.310,1.002
108.000,5.704,5.218,32.758,33.025,1026.543,7.687,0.000,1017.740,1.114,0.925,82.317,101.130,100.015,100.202,318.833,15.614,577.050,314.102,15.633,579.301,-0.059,0.002,-0.002,-0.063,-0.001,0.394,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,-0.019,0.007,0.004,0.009,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.351,0.000,100.052,100.103,16.556,1.002
109.000,5.730,5.229,32.755,33.012,1026.529,8.594,0.000,1010.520,1.185,1.007,81.585,101.853,100.660,100.837,316.740,15.511,573.340,314.127,15.634,579.285,-0.151,0.008,-0.011,-0.064,-0.001,0.401,0.000,-0.003,0.000,0.000,0.000,0.000,0.000,-0.120,0.031,0.005,0.008,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.345,0.000,100.688,100.737,16.802,1.003
110.000,5.752,5.240,32.752,32.999,1026.517,8.785,0.000,1005.240,1.253,1.072,81.098,102.664,101.394,101.575,314.307,15.392,568.965,314.218,15.634,579.274,-0.249,0.013,-0.029,-0.064,-0.001,0.407,0.000,-0.007,0.001,-0.000,0.000,0.000,0.000,-0.257,0.049,-0.014,0.009,0.000,0.000,0.006,0.005,0.008,0.000,0.000,0.338,0.000,101.421,101.468,17.048,1.003
111.000,5.760,5.251,32.747,32.987,1026.505,9.263,0.000,1002.600,1.321,1.132,80.610,103.254,101.908,102.098,312.510,15.304,565.739,314.314,15.634,579.259,-0.315,0.014,-0.044,-0.063,-0.001,0.413,0.000,-0.010,0.001,-0.001,0.000,0.000,0.000,-0.352,0.054,-0.033,0.010,0.000,0.000,0.006,0.006,0.008,0.000,0.000,0.332,0.000,101.933,101.977,17.294,1.003
112.000,5.742,5.261,32.744,32.974,1026.491,8.666,0.000,1002.240,1.386,1.185,79.878,103.525,102.110,102.313,311.642,15.262,564.177,314.408,15.635,579.254,-0.362,0.018,-0.056,-0.062,-0.001,0.419,0.000,-0.012,0.001,-0.001,0.000,0.000,0.000,-0.412,0.066,-0.045,0.012,0.000,0.000,0.007,0.006,0.009,0.000,0.000,0.325,0.000,102.132,102.173,17.540,1.003
113.000,5.734,5.270,32.742,32.961,1026.478,7.019,0.000,1005.060,1.453,1.237,79.146,103.511,102.029,102.246,311.669,15.263,564.207,314.575,15.634,579.214,-0.340,0.014,-0.049,-0.060,-0.001,0.425,0.000,-0.011,0.001,-0.001,0.000,0.000,0.000,-0.377,0.052,-0.038,0.015,0.000,0.000,0.006,0.005,0.008,0.000,0.000,0.319,0.000,102.055,102.092,17.786,1.003
114.000,5.780,5.280,32.741,32.948,1026.465,6.064,0.000,1012.140,1.529,1.307,78.659,103.231,101.676,101.899,312.606,15.309,565.894,314.755,15.634,579.174,-0.253,0.006,-0.027,-0.058,-0.001,0.430,0.000,-0.007,0.000,-0.001,0.000,0.000,0.000,-0.260,0.023,-0.019,0.017,0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.312,0.000,101.714,101.748,18.031,1.003
115.000,5.818,5.289,32.741,32.934,1026.450,7.019,0.000,1018.220,1.610,1.395,77.744,102.677,101.050,101.264,314.470,15.400,569.320,314.836,15.633,579.136,-0.181,0.004,-0.014,-0.056,-0.001,0.436,0.000,-0.004,0.000,-0.000,0.000,0.000,0.000,-0.150,0.013,-0.006,0.018,0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.306,0.000,101.086,101.117,18.277,1.003
116.000,5.858,5.298,32.741,32.921,1026.434,6.374,0.000,1021.840,1.681,1.474,76.402,102.216,100.526,100.731,316.078,15.479,572.275,314.833,15.633,579.107,-0.175,0.006,-0.015,-0.055,-0.001,0.444,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,-0.101,0.023,0.004,0.018,0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.300,0.000,100.562,100.590,18.523,1.003
117.000,5.892,5.307,32.736,32.908,1026.418,6.876,0.000,1020.140,1.756,1.559,75.244,102.025,100.264,100.459,316.901,15.520,573.811,314.755,15.633,579.073,-0.147,0.004,-0.010,-0.056,-0.001,0.451,0.000,-0.001,0.000,0.000,0.000,0.000,0.000,-0.058,0.016,0.006,0.018,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.294,0.000,100.297,100.322,18.769,1.003
118.000,5.908,5.315,32.734,32.897,1026.404,7.687,0.000,1020.160,1.827,1.637,74.268,102.335,100.499,100.687,316.134,15.482,572.461,314.574,15.633,579.045,-0.187,0.006,-0.016,-0.056,-0.001,0.456,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,-0.096,0.022,0.005,0.017,0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.287,0.000,100.528,100.551,18.953,1.004
119.000,5.908,5.322,32.732,32.886,1026.392,9.191,0.000,1017.740,1.887,1.701,73.293,102.422,100.525,100.709,316.026,15.477,572.285,314.444,15.633,579.015,-0.221,0.009,-0.022,-0.058,-0.001,0.461,0.000,-0.003,0.000,0.000,0.000,0.000,0.000,-0.113,0.035,0.009,0.017,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.281,0.000,100.545,100.570,19.182,1.004
120.000,5.908,5.329,32.728,32.876,1026.380,8.523,0.000,1013.680,1.930,1.740,72.317,102.690,100.746,100.933,315.280,15.441,570.934,314.462,15.633,578.993,-0.301,0.019,-0.038,-0.058,-0.001,0.464,0.000,-0.005,0.001,0.001,0.000,0.000,0.000,-0.180,0.071,0.015,0.017,0.000,0.000,0.006,0.006,0.009,0.000,0.000,0.275,0.000,100.764,100.787,19.428,1.004
121.000,5.920,5.335,32.723,32.868,1026.369,9.406,0.000,1011.480,1.981,1.787,71.341,103.114,101.111,101.304,314.031,15.379,568.675,314.504,15.633,578.972,-0.328,0.014,-0.043,-0.057,-0.001,0.467,0.000,-0.007,0.001,0.000,0.000,0.000,0.000,-0.239,0.053,-0.006,0.017,0.000,0.000,0.005,0.005,0.008,0.000,0.000,0.269,0.000,101.132,101.151,19.674,1.004
122.000,5.932,5.340,32.724,32.860,1026.359,9.812,0.000,1012.000,2.021,1.821,70.366,103.356,101.308,101.507,313.271,15.342,567.313,314.563,15.633,578.966,-0.398,0.021,-0.061,-0.056,-0.001,0.469,0.000,-0.009,0.001,-0.000,0.000,0.000,0.000,-0.309,0.079,-0.012,0.017,0.000,0.000,0.007,0.006,0.010,0.000,0.000,0.264,0.000,101.336,101.345,19.920,1.004
123.000,5.970,5.344,32.720,32.852,1026.349,8.380,0.000,1011.880,2.053,1.846,69.390,103.318,101.240,101.446,313.342,15.346,567.454,314.749,15.634,578.973,-0.417,0.025,-0.066,-0.054,-0.001,0.470,0.000,-0.009,0.001,0.000,0.001,0.000,0.000,-0.313,0.095,-0.006,0.018,0.000,0.000,0.007,0.007,0.011,0.000,0.000,0.258,0.000,101.270,101.279,20.166,1.004
124.000,6.008,5.346,32.718,32.845,1026.340,6.756,0.000,1012.580,2.103,1.897,68.415,103.424,101.294,101.498,313.033,15.331,566.938,314.897,15.636,579.001,-0.371,0.014,-0.050,-0.051,-0.000,0.470,0.000,-0.008,0.001,-0.000,0.001,0.000,0.000,-0.282,0.052,-0.014,0.019,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.253,0.000,101.323,101.332,20.412,1.004
125.000,6.070,5.346,32.714,32.840,1026.331,6.947,0.000,1014.500,2.170,1.968,67.293,103.472,101.275,101.475,312.975,15.328,566.876,314.977,15.637,579.035,-0.305,0.006,-0.031,-0.049,-0.000,0.471,0.000,-0.006,0.000,-0.000,0.001,0.000,0.000,-0.226,0.023,-0.012,0.020,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.247,0.000,101.306,101.313,20.658,1.004
